"doi","article_id","title","year","pdf_file","xml_file","pdf_exists","xml_exists","in_rds","grobid_version","conversion_date","license"
"10.1162/opmi_a_00011","opmia00011","So Good It Has to Be True: Wishful Thinking in Theory of Mind",2017,"pdf/openmind.opmia00011.pdf","xml/openmind.opmia00011.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00078","opmia00078","The Development of Relational Reasoning: An Eyetracking Analysis of Strategy Use and Adaptation in Children and Adults Performing Matrix Completion",2023,"pdf/openmind.opmia00078.pdf","xml/openmind.opmia00078.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.332","opmia332","Quantifying Epistemic Relevance",2026,"pdf/openmind.opmia332.pdf","xml/openmind.opmia332.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.12","opmia12","Seeking New Information With Old Questions: Children and Adults Reuse and Recombine Concepts From Prior Questions",2025,"pdf/openmind.opmia12.pdf","xml/openmind.opmia12.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00172","opmia00172","Word Repetition and Isolation are Intertwined in Children’s Early Language Experiences",2024,"pdf/openmind.opmia00172.pdf","xml/openmind.opmia00172.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00129","opmia00129","Toddlers Prefer Agents Who Help Those Facing Harder
                    Tasks",2024,"pdf/openmind.opmia00129.pdf","xml/openmind.opmia00129.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.21","opmia21","Issues of Generalization From Unreliable or Unrepresentative Stimuli: Broad Lessons From Lexical Ambiguity",2025,"pdf/openmind.opmia21.pdf","xml/openmind.opmia21.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00114","opmia00114","Direct and Observed Joint Attention Modulate 9-Month-Old Infants’ Object Encoding",2023,"pdf/openmind.opmia00114.pdf","xml/openmind.opmia00114.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.357","opmia357","Expectations of Reciprocal Generosity Are Specific to Equal Relationships",2026,"pdf/openmind.opmia357.pdf","xml/openmind.opmia357.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.17","opmia17","Already Perfect: Language Users Access the Pragmatic Meanings of Conditionals First",2025,"pdf/openmind.opmia17.pdf","xml/openmind.opmia17.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00180","opmia00180","Beliefs About the Speaker’s Reasoning Ability Influence Pragmatic Interpretation: Children and Adults as Speakers",2025,"pdf/openmind.opmia00180.pdf","xml/openmind.opmia00180.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00041","opmia00041","Does Local Coherence Lead to Targeted Regressions and Illusions of Grammaticality?",2021,"pdf/openmind.opmia00041.pdf","xml/openmind.opmia00041.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00049","opmia00049","Infants Learn to Follow Gaze in Stages: Evidence Confirming a Robotic Prediction",2021,"pdf/openmind.opmia00049.pdf","xml/openmind.opmia00049.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00071","opmia00071","Grammatical Perspective-Taking in Comprehension and Production",2023,"pdf/openmind.opmia00071.pdf","xml/openmind.opmia00071.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00126","opmia00126","A Deep Learning Approach to Analyzing Continuous-Time Cognitive Processes",2024,"pdf/openmind.opmia00126.pdf","xml/openmind.opmia00126.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00190","opmia00190","The Double Standard of Ownership",2025,"pdf/openmind.opmia00190.pdf","xml/openmind.opmia00190.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.350","opmia350","When Numbers Whisper Their Names – Number Word Processing in Multi-Digit Number Magnitude Comparison in French Speakers",2026,"pdf/openmind.opmia350.pdf","xml/openmind.opmia350.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00058","opmia00058","This Better Be Interesting: A Speaker’s Decision to Speak Cues Listeners to Expect Informative Content",2022,"pdf/openmind.opmia00058.pdf","xml/openmind.opmia00058.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00153","opmia00153","Mind Melds: Verbal Labels Induce Greater Representational Alignment",2024,"pdf/openmind.opmia00153.pdf","xml/openmind.opmia00153.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.331","opmia331","Children Understand How Adults’ Achievement Goals Drive Actions",2026,"pdf/openmind.opmia331.pdf","xml/openmind.opmia331.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.13","opmia13","Education Is Positively and Causally Linked With Spatial Navigation Ability Across the Lifespan",2025,"pdf/openmind.opmia13.pdf","xml/openmind.opmia13.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.8","opmia8","Second-Order Zipf’s Law for Word Co-Occurrences",2025,"pdf/openmind.opmia8.pdf","xml/openmind.opmia8.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00022","opmia00022","Segmentability Differences Between Child-Directed and Adult-Directed Speech: A Systematic Test With an Ecologically Valid Corpus",2019,"pdf/openmind.opmia00022.pdf","xml/openmind.opmia00022.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00102","opmia00102","Testing Causal Effects of Empathy on Children’s Prosociality in Politeness Dilemmas - An Intervention Study",2023,"pdf/openmind.opmia00102.pdf","xml/openmind.opmia00102.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00112","opmia00112","Prediction, Explanation, and Control: The Use of Mental Models in Dynamic Environments",2023,"pdf/openmind.opmia00112.pdf","xml/openmind.opmia00112.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00056","opmia00056","Social Prevalence Is Rationally Integrated in Belief Updating",2022,"pdf/openmind.opmia00056.pdf","xml/openmind.opmia00056.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00134","opmia00134","Evidence for Infant-directed Speech Preference Is Consistent Across
                    Large-scale, Multi-site Replication and Meta-analysis",2024,"pdf/openmind.opmia00134.pdf","xml/openmind.opmia00134.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00166","opmia00166","Infants Produce Optimally Informative Points to Satisfy the Epistemic Needs of Their Communicative Partner",2024,"pdf/openmind.opmia00166.pdf","xml/openmind.opmia00166.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00061","opmia00061","A Pragmatic Account of the Weak Evidence Effect",2022,"pdf/openmind.opmia00061.pdf","xml/openmind.opmia00061.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00127","opmia00127","Response to Difficulty Drives Variation in IQ Test Performance",2024,"pdf/openmind.opmia00127.pdf","xml/openmind.opmia00127.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00184","opmia00184","Use of Statistical and Acoustic Cues for Speech Segmentation in French-Learning 7-Month-Old Infants and French-Speaking Adults",2025,"pdf/openmind.opmia00184.pdf","xml/openmind.opmia00184.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.35","opmia35","Using MoTR to Probe Agreement Processing in Russian",2025,"pdf/openmind.opmia35.pdf","xml/openmind.opmia35.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00197","opmia00197","Early Production of Imperceptible Words by Infants and Toddlers Born Deaf or Blind",2025,"pdf/openmind.opmia00197.pdf","xml/openmind.opmia00197.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.40","opmia40","Information-Theoretic Measures of Metacognition: Bounds and Relation to Group Performance",2025,"pdf/openmind.opmia40.pdf","xml/openmind.opmia40.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00048","opmia00048","Toward Cumulative Cognitive Science: A Comparison of Meta-Analysis, Mega-Analysis, and Hybrid Approaches",2021,"pdf/openmind.opmia00048.pdf","xml/openmind.opmia00048.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.353","opmia353","Where You Look Is What You Get: Individual Fixation Height Predicts Biases in Face Perception",2026,"pdf/openmind.opmia353.pdf","xml/openmind.opmia353.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00029","opmia00029","People’s Intuitions About Innateness",2019,"pdf/openmind.opmia00029.pdf","xml/openmind.opmia00029.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00161","opmia00161","Individual Differences in Accent Imitation",2024,"pdf/openmind.opmia00161.pdf","xml/openmind.opmia00161.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.341","opmia341","The Role of Reinforcement Learning in Pragmatic Reasoning Tasks: Modeling and Validating the Sources of Individual Differences",2026,"pdf/openmind.opmia341.pdf","xml/openmind.opmia341.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00032","opmia00032","Communicating Compositional Patterns",2020,"pdf/openmind.opmia00032.pdf","xml/openmind.opmia00032.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00156","opmia00156","Mating with Multi-Armed Bandits: Reinforcement Learning Models of Human Mate Search",2024,"pdf/openmind.opmia00156.pdf","xml/openmind.opmia00156.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.2","opmia2","When Success Is Surprising: Children’s Ability to Use Surprise to Infer Competence",2025,"pdf/openmind.opmia2.pdf","xml/openmind.opmia2.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.346","opmia346","Unsupervised Classification of English Words Based on Phonological Information: Discovery of Germanic and Latinate Clusters",2026,"pdf/openmind.opmia346.pdf","xml/openmind.opmia346.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.15","opmia15","Successful Prediction Is Associated With Enhanced Encoding",2025,"pdf/openmind.opmia15.pdf","xml/openmind.opmia15.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00031","opmia00031","Inconvenient Samples: Modeling Biases Related to Parental Consent by Coupling Observational and Experimental Results",2020,"pdf/openmind.opmia00031.pdf","xml/openmind.opmia00031.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00163","opmia00163","Introducing Mr. Three: Attention, Perception, and Meaning Selection in the Acquisition of Number and Color Words",2024,"pdf/openmind.opmia00163.pdf","xml/openmind.opmia00163.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00111","opmia00111","Calculated Feelings: How Children Use Probability to Infer Emotions",2023,"pdf/openmind.opmia00111.pdf","xml/openmind.opmia00111.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00099","opmia00099","Lexical Processing Strongly Affects Reading Times But Not Skipping During Natural Reading",2023,"pdf/openmind.opmia00099.pdf","xml/openmind.opmia00099.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00154","opmia00154","Seeing the Forest but Naming the Trees: An Object-Over-Place Bias in Learning Noun Labels",2024,"pdf/openmind.opmia00154.pdf","xml/openmind.opmia00154.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.33","opmia33","The Missing Half of Language Learning in Current Developmental Language Models: Exogenous and Endogenous Linguistic Input",2025,"pdf/openmind.opmia33.pdf","xml/openmind.opmia33.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.39","opmia39","Sensitivity to Geometric Shape Regularity Emerges Independently of Vision",2025,"pdf/openmind.opmia39.pdf","xml/openmind.opmia39.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00143","opmia00143","Toward the Emergence of Intelligent Control: Episodic Generalization and Optimization",2024,"pdf/openmind.opmia00143.pdf","xml/openmind.opmia00143.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00076","opmia00076","Not Playing by the Rules: Exploratory Play, Rational Action, and Efficient Search",2023,"pdf/openmind.opmia00076.pdf","xml/openmind.opmia00076.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00188","opmia00188","Towards Human-Like Emergent Communication via Utility, Informativeness, and Complexity",2025,"pdf/openmind.opmia00188.pdf","xml/openmind.opmia00188.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.250","opmia250","Haptic Compensation in Blind People’s Conceptual Representations",2025,"pdf/openmind.opmia250.pdf","xml/openmind.opmia250.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.355","opmia355","Curriculum Learning in Humans and Neural Networks",2026,"pdf/openmind.opmia355.pdf","xml/openmind.opmia355.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00137","opmia00137","Neural Networks as Cognitive Models of the Processing of Syntactic Constraints",2024,"pdf/openmind.opmia00137.pdf","xml/openmind.opmia00137.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00135","opmia00135","What Does <i>That</i> Mean? Complementizers and Epistemic Authority",2024,"pdf/openmind.opmia00135.pdf","xml/openmind.opmia00135.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00040","opmia00040","“Impossible” Somatosensation and the (Ir)rationality of Perception",2021,"pdf/openmind.opmia00040.pdf","xml/openmind.opmia00040.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00141","opmia00141","Instruction on the Scientific Method Provides (Some) Protection Against Illusions of Causality",2024,"pdf/openmind.opmia00141.pdf","xml/openmind.opmia00141.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.256","opmia256","Learning to Decompose: Human-Like Subgoal Preferences Emerge in Neural Networks Learning Graph Traversal",2025,"pdf/openmind.opmia256.pdf","xml/openmind.opmia256.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.16","opmia16","The Feasibility of Remote Visual-World Eye-Tracking With Young Children",2025,"pdf/openmind.opmia16.pdf","xml/openmind.opmia16.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00165","opmia00165","Perceptual, Semantic, and Pragmatic Factors Affect the Derivation of Contrastive Inferences",2024,"pdf/openmind.opmia00165.pdf","xml/openmind.opmia00165.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.342","opmia342","More Time and Effort, Same Curiosity: Expected Effort Does Not Impact Curiosity",2026,"pdf/openmind.opmia342.pdf","xml/openmind.opmia342.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00170","opmia00170","Object Feature Memory Is Distorted by Category Structure",2024,"pdf/openmind.opmia00170.pdf","xml/openmind.opmia00170.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00079","opmia00079","Eight-Month-Old Infants Meta-Learn by Downweighting Irrelevant Evidence",2023,"pdf/openmind.opmia00079.pdf","xml/openmind.opmia00079.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00075","opmia00075","What is “Where”: Physical Reasoning Informs Object Location",2023,"pdf/openmind.opmia00075.pdf","xml/openmind.opmia00075.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.336","opmia336","Not All Authors Are Equal: Moral Judgments of Plagiarism From AI and Human Sources",2026,"pdf/openmind.opmia336.pdf","xml/openmind.opmia336.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.257","opmia257","What is Balance? A Vital Mechano-Regulation Paradigm",2025,"pdf/openmind.opmia257.pdf","xml/openmind.opmia257.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00057","opmia00057","Bilingualism Affects Infant Cognition: Insights From New and Open Data",2022,"pdf/openmind.opmia00057.pdf","xml/openmind.opmia00057.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00107","opmia00107","Number Agreement Attraction in Czech Comprehension: Negligible Facilitation Effects",2023,"pdf/openmind.opmia00107.pdf","xml/openmind.opmia00107.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00120","opmia00120","Davinci the Dualist: The Mind–Body Divide in Large Language Models and in Human Learners",2024,"pdf/openmind.opmia00120.pdf","xml/openmind.opmia00120.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.14","opmia14","Accurate Predictions Facilitate Robust Memory Encoding Independently From Stimulus Probability",2025,"pdf/openmind.opmia14.pdf","xml/openmind.opmia14.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00149","opmia00149","The Wise Mind Balances the Abstract and the Concrete",2024,"pdf/openmind.opmia00149.pdf","xml/openmind.opmia00149.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00037","opmia00037","Grouping Mechanisms in Numerosity Perception",2020,"pdf/openmind.opmia00037.pdf","xml/openmind.opmia00037.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00017","opmia00017","Certainty Is Primarily Determined by Past Performance During Concept Learning",2018,"pdf/openmind.opmia00017.pdf","xml/openmind.opmia00017.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.354","opmia354","Impact of Education and Music Training on the Development of Abstract Thinking in the First Years of Schooling",2026,"pdf/openmind.opmia354.pdf","xml/openmind.opmia354.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00147","opmia00147","Conducting Developmental Research Online vs. In-Person: A Meta-Analysis",2024,"pdf/openmind.opmia00147.pdf","xml/openmind.opmia00147.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.5","opmia5","Sharing the World—A Social Aspect of Consciousness",2025,"pdf/openmind.opmia5.pdf","xml/openmind.opmia5.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00191","opmia00191","Pragmatics as Social Inference About Intentional Action",2025,"pdf/openmind.opmia00191.pdf","xml/openmind.opmia00191.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.327","opmia327","Iconicity Gives Communicators a Head-Start, Even if Only the Producer Experiences It",2026,"pdf/openmind.opmia327.pdf","xml/openmind.opmia327.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.32","opmia32","Delayed First Language Exposure Negatively Impacts Representation of Small Quantities: Evidence from Deaf and Hard-of-Hearing Children",2025,"pdf/openmind.opmia32.pdf","xml/openmind.opmia32.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00139","opmia00139","Two Determinants of Dynamic Adaptive Learning for Magnitudes and Probabilities",2024,"pdf/openmind.opmia00139.pdf","xml/openmind.opmia00139.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00097","opmia00097","A (Dis-)information Theory of Revealed and Unrevealed Preferences: Emerging Deception and Skepticism via Theory of Mind",2023,"pdf/openmind.opmia00097.pdf","xml/openmind.opmia00097.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00110","opmia00110","What’s in the Box? Preschoolers Consider Ambiguity, Expected Value, and Information for Future Decisions in Explore-Exploit Tasks",2023,"pdf/openmind.opmia00110.pdf","xml/openmind.opmia00110.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00128","opmia00128","Multiple Object Tracking Without Pre-attentive Indexing",2024,"pdf/openmind.opmia00128.pdf","xml/openmind.opmia00128.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.315","opmia315","Semantic Representations Are Updated Across the Lifespan Reflecting Diachronic Language Change",2025,"pdf/openmind.opmia315.pdf","xml/openmind.opmia315.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.20","opmia20","Exploring Meta-Reasoning Propositional Confidence in Conspiratorial Beliefs and Socio-Cognitive Polarization",2025,"pdf/openmind.opmia20.pdf","xml/openmind.opmia20.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00183","opmia00183","Young Children’s Understanding of Helping as Increasing Another Agent’s Utility",2025,"pdf/openmind.opmia00183.pdf","xml/openmind.opmia00183.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.340","opmia340","Response Requirements Shape the Spatial Coding of Location-Specific Adjustments to Conflict Frequency",2026,"pdf/openmind.opmia340.pdf","xml/openmind.opmia340.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi.a.338","opmia338","No Evidence of Transfer of Learning Between Problem-Solving Tasks Using Different Transformation Rules",2026,"pdf/openmind.opmia338.pdf","xml/openmind.opmia338.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00066","opmia00066","Meaning and Use in the Expression of Estimative Probability",2022,"pdf/openmind.opmia00066.pdf","xml/openmind.opmia00066.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00084","opmia00084","Eye Movement Traces of Linguistic Knowledge in Native and Non-Native Reading",2023,"pdf/openmind.opmia00084.pdf","xml/openmind.opmia00084.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00095","opmia00095","Speech Segmentation and Cross-Situational Word Learning in Parallel",2023,"pdf/openmind.opmia00095.pdf","xml/openmind.opmia00095.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00167","opmia00167","Number Attraction in Pronoun Production",2024,"pdf/openmind.opmia00167.pdf","xml/openmind.opmia00167.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00199","opmia00199","The Scientific and Cultural Cost of Convenience Sampling in the Face of Rising Language Endangerment: Highlighting the Role of Language Acquisition",2025,"pdf/openmind.opmia00199.pdf","xml/openmind.opmia00199.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00065","opmia00065","Emerging Self-Representation Presents a Challenge When Perspectives Conflict",2022,"pdf/openmind.opmia00065.pdf","xml/openmind.opmia00065.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
"10.1162/opmi_a_00152","opmia00152","Preschoolers’ Comprehension of Functional Metaphors",2024,"pdf/openmind.opmia00152.pdf","xml/openmind.opmia00152.xml",TRUE,TRUE,TRUE,"0.9","2026-06-21","CC-BY 4.0"
